ID1 ID2 kin k0 k2 nsnp relationship
4351550 sim88_hs_off1 sim88_hs_off2 0.124629205166026 0.558142418268674 0.056659238932777 4970 halfsib
4362495 sim89_hs_off1 sim89_hs_off2 0.123192722380539 0.53691650635098 0.0296873958731341 5024 halfsib
4373916 sim8_hs_off1 sim8_hs_off2 0.137627433813423 0.446176067001554 -0.00331419774475552 4849 halfsib
4385337 sim90_hs_off1 sim90_hs_off2 0.123619671962689 0.490323928428932 -0.0151973837203117 4770 halfsib
4396258 sim91_hs_off1 sim91_hs_off2 0.141400942902709 0.523343445963303 0.0889472175741397 4995 halfsib
4407167 sim92_hs_off1 sim92_hs_off2 0.108090238549804 0.560179206484091 -0.00745983931669222 5128 halfsib
4418064 sim93_hs_off1 sim93_hs_off2 0.122017532826749 0.509533264342123 -0.0023966043508813 5059 halfsib
4428949 sim94_hs_off1 sim94_hs_off2 0.112551385260931 0.518751226029762 -0.0310432329265139 4942 halfsib
4439822 sim95_hs_off1 sim95_hs_off2 0.145939680656597 0.451759433684467 0.0355181563108551 4702 halfsib
4450683 sim96_hs_off1 sim96_hs_off2 0.117668826588824 0.55214243935094 0.0228177457062343 4905 halfsib
4461532 sim97_hs_off1 sim97_hs_off2 0.106730526080265 0.622671263287296 0.0495933676083547 5126 halfsib
4472369 sim98_hs_off1 sim98_hs_off2 0.119092217550325 0.578011148620409 0.0543800188217111 4986 halfsib
4483194 sim99_hs_off1 sim99_hs_off2 0.1188356181309 0.4863438867362 -0.0383136407402008 5012 halfsib
4494551 sim9_hs_off1 sim9_hs_off2 0.126532501805052 0.594292642221009 0.100422649441217 4973 halfsib
9203 sim100_un_off1 sim100_un_off2 0.0183822808824954 0.880474784076922 -0.045996092393097 4836 unrelated
19998 sim101_un_off1 sim101_un_off2 -0.00300425969764622 0.998853354233043 -0.013163684557542 5108 unrelated
30781 sim102_un_off1 sim102_un_off2 -0.00138175067295767 0.955465754613692 -0.0500612480781387 5211 unrelated
41552 sim103_un_off1 sim103_un_off2 -0.0242368147552747 1.08701817896413 -0.00992908005696735 4665 unrelated
52311 sim104_un_off1 sim104_un_off2 -0.000384168494637874 1.04221219945371 0.0406755254751572 5044 unrelated
63058 sim105_un_off1 sim105_un_off2 -0.00966551798156366 1.01903151858904 -0.0196305533372172 4818 unrelated
73793 sim106_un_off1 sim106_un_off2 0.00428997238470068 0.953552131423504 -0.0292879790376934 4400 unrelated
84516 sim107_un_off1 sim107_un_off2 0.00984489232958809 0.897935619178693 -0.0626848115029549 4686 unrelated
95227 sim108_un_off1 sim108_un_off2 -0.00861494795699613 1.04716972763585 0.0127099358078675 4642 unrelated
105926 sim109_un_off1 sim109_un_off2 -0.0105325751633612 1.07574022850664 0.0336099278531916 4873 unrelated
117433 sim10_un_off1 sim10_un_off2 0.0174543502505799 0.932396931439237 0.00221433244155683 5100 unrelated
128496 sim110_un_off1 sim110_un_off2 0.00848063986000511 0.980570832519358 0.0144933919593788 5017 unrelated
139171 sim111_un_off1 sim111_un_off2 -0.00132128454263217 1.00061225237773 -0.00467288579279684 5142 unrelated
149834 sim112_un_off1 sim112_un_off2 0.01583770795884 0.966015848331786 0.0293666801671459 4755 unrelated
160485 sim113_un_off1 sim113_un_off2 -0.0105053504557381 1.02785297850177 -0.0141684233211788 5076 unrelated
171124 sim114_un_off1 sim114_un_off2 0.0116232469386505 0.975600856360615 0.0220938441152173 4869 unrelated
181751 sim115_un_off1 sim115_un_off2 0.00642003841367155 1.03786745679578 0.0635476104504705 4965 unrelated
192366 sim116_un_off1 sim116_un_off2 0.00970160995007282 0.997687868530106 0.0364943083303976 5067 unrelated
202969 sim117_un_off1 sim117_un_off2 0.0203603638990513 0.933559395178715 0.01500085077492 4748 unrelated
213560 sim118_un_off1 sim118_un_off2 0.0082628152269762 0.948091706482279 -0.0188570326098167 4798 unrelated
224139 sim119_un_off1 sim119_un_off2 -0.0115271474848447 1.01988600070421 -0.0262225892351651 4994 unrelated
235618 sim11_un_off1 sim11_un_off2 -0.0267094265223657 1.11863827720924 0.0118005711197796 4865 unrelated
246577 sim120_un_off1 sim120_un_off2 0.00388617734153612 0.942228673940208 -0.0422266166936477 4924 unrelated
257132 sim121_un_off1 sim121_un_off2 -0.00580139286967195 1.06329858370999 0.0400930122313049 4825 unrelated
267675 sim122_un_off1 sim122_un_off2 0.00637508005200816 0.967041110800424 -0.0074585689915435 5183 unrelated
278206 sim123_un_off1 sim123_un_off2 -0.00987218757511664 1.13024720858254 0.0907584582820761 4886 unrelated
288725 sim124_un_off1 sim124_un_off2 -0.0100588911950913 0.999308615537065 -0.0409269492432998 4898 unrelated
299232 sim125_un_off1 sim125_un_off2 -0.00187945949224306 0.997780772055486 -0.00973706591348591 4185 unrelated
309727 sim126_un_off1 sim126_un_off2 0.0122687918287256 0.889562509038082 -0.0613623236470156 4689 unrelated
320210 sim127_un_off1 sim127_un_off2 0.00967748193905727 0.916080883598671 -0.0452091886450995 5094 unrelated
330681 sim128_un_off1 sim128_un_off2 0.00418028753456987 0.990758049901504 0.00747920003978299 5004 unrelated
341140 sim129_un_off1 sim129_un_off2 -0.00570817980371905 1.03811434058875 0.0152816213738729 4734 unrelated
352591 sim12_un_off1 sim12_un_off2 -0.00756282784672838 1.00125810510439 -0.0289932062825212 4702 unrelated
363446 sim130_un_off1 sim130_un_off2 -0.00939805307027874 1.02490479436904 -0.0126874179120755 4876 unrelated
373881 sim131_un_off1 sim131_un_off2 -0.00679766501296214 1.02019074930338 -0.00699991074847152 4946 unrelated
384304 sim132_un_off1 sim132_un_off2 -0.0216930664094358 1.1153523136898 0.0285800480520554 4769 unrelated
394715 sim133_un_off1 sim133_un_off2 0.0117772013216006 0.975105205447931 0.0222140107343337 5149 unrelated
405114 sim134_un_off1 sim134_un_off2 -0.0144017053923371 1.07102061670374 0.0134137951343933 4923 unrelated
415501 sim135_un_off1 sim135_un_off2 0.000599572175468188 0.976431190835999 -0.0211705204621281 4690 unrelated
425876 sim136_un_off1 sim136_un_off2 -0.0181561930293694 1.01328664916625 -0.0593381229512239 4846 unrelated
436239 sim137_un_off1 sim137_un_off2 -0.00137180973481034 1.01147469487182 0.00598745593257475 4272 unrelated
446590 sim138_un_off1 sim138_un_off2 -0.00397040661955844 1.07592021518051 0.0600385887022782 5172 unrelated
456929 sim139_un_off1 sim139_un_off2 -0.0170123425655098 1.08149641772059 0.0134470474585521 4828 unrelated
468352 sim13_un_off1 sim13_un_off2 -0.0132741036935946 1.07424804398244 0.0211516292080596 5252 unrelated
479103 sim140_un_off1 sim140_un_off2 0.00527634345094202 0.984283208294844 0.00538858209861219 4656 unrelated
489418 sim141_un_off1 sim141_un_off2 -0.00432528549705254 1.01909716887754 0.00179602688932749 4740 unrelated
499721 sim142_un_off1 sim142_un_off2 0.00928884958626123 0.943900904856599 -0.0189436967983564 4762 unrelated
510012 sim143_un_off1 sim143_un_off2 -0.000292913978719821 1.00988958925908 0.00871793334419856 5129 unrelated
520291 sim144_un_off1 sim144_un_off2 -0.00632934806549843 1.05774876367088 0.032431371408891 4293 unrelated
530558 sim145_un_off1 sim145_un_off2 -0.0159872878941075 0.982023043880689 -0.0819261076957409 5044 unrelated
540813 sim146_un_off1 sim146_un_off2 0.00586952239801002 1.03460426678054 0.0580823563725789 5029 unrelated
551056 sim147_un_off1 sim147_un_off2 -0.00950132296457088 1.00558937151543 -0.0324159203428549 5145 unrelated
561287 sim148_un_off1 sim148_un_off2 -0.00767081090641786 1.02342627081255 -0.00725697281312146 4864 unrelated
571506 sim149_un_off1 sim149_un_off2 -0.0150243242175573 1.08765960718044 0.0275623103102103 4636 unrelated
582901 sim14_un_off1 sim14_un_off2 0.0188153947831735 0.942209934294565 0.0174715134272595 4957 unrelated
593548 sim150_un_off1 sim150_un_off2 0.0096883112074012 0.986439800309541 0.0251930451391458 4814 unrelated
603743 sim151_un_off1 sim151_un_off2 -0.0163814709683135 1.08009590061632 0.0145700167430615 4878 unrelated
613926 sim152_un_off1 sim152_un_off2 -0.000594803195659896 0.945739208688776 -0.0566400040938635 5040 unrelated
624097 sim153_un_off1 sim153_un_off2 -0.0238791515256304 1.12060777744207 0.0250911713395529 4907 unrelated
634256 sim154_un_off1 sim154_un_off2 0.00487592844339833 1.02611803207312 0.0456217458467125 4660 unrelated
644403 sim155_un_off1 sim155_un_off2 0.00613472379037265 0.965478585512783 -0.0099825193257268 4735 unrelated
654538 sim156_un_off1 sim156_un_off2 -0.000860864357785103 0.990460814675836 -0.0129826427553049 5163 unrelated
664661 sim157_un_off1 sim157_un_off2 -0.00963659321302943 1.06845108656694 0.0299047137148232 4952 unrelated
674772 sim158_un_off1 sim158_un_off2 -0.00245941312337913 0.965738549377593 -0.0440991031159239 4526 unrelated
684871 sim159_un_off1 sim159_un_off2 -0.00583626046142685 1.06465482746968 0.0413097856239721 4938 unrelated
696238 sim15_un_off1 sim15_un_off2 0.01124492931711 1.00363807738389 0.0486177946523346 5160 unrelated
706781 sim160_un_off1 sim160_un_off2 0.0100607630672536 0.982175375243431 0.0224184275124454 4647 unrelated
716856 sim161_un_off1 sim161_un_off2 -0.00490428870533956 0.983326491322938 -0.0362906634984205 4921 unrelated
726919 sim162_un_off1 sim162_un_off2 0.00203091967309055 0.951569829925752 -0.0403064913818861 4702 unrelated
736970 sim163_un_off1 sim163_un_off2 0.01751950754552 0.916308003159696 -0.0136139666582238 4989 unrelated
747009 sim164_un_off1 sim164_un_off2 0.00127818665373079 1.02792118109163 0.033033927706554 4900 unrelated
757036 sim165_un_off1 sim165_un_off2 0.0108522056204496 1.00924564148817 0.05265446396997 4840 unrelated
767051 sim166_un_off1 sim166_un_off2 -0.00405405584341275 1.05353364644507 0.0373174230714161 4614 unrelated
777054 sim167_un_off1 sim167_un_off2 0.00133036497364763 1.04110899491078 0.0464304548053672 4693 unrelated
787045 sim168_un_off1 sim168_un_off2 -0.00914690024279425 1.00655759271376 -0.0300300082574147 5144 unrelated
797024 sim169_un_off1 sim169_un_off2 -0.0157409579809015 1.08586905065606 0.0229052187324588 4937 unrelated
808363 sim16_un_off1 sim16_un_off2 0.00578437551088214 0.94615513214264 -0.0307073658138313 5044 unrelated
818802 sim170_un_off1 sim170_un_off2 -0.0107575123752986 1.17522930368975 0.132199254188558 5206 unrelated
828757 sim171_un_off1 sim171_un_off2 -0.0104605427085764 1.02598158896514 -0.0158605818691618 5134 unrelated
838700 sim172_un_off1 sim172_un_off2 0.00379374504012295 0.983231930040824 -0.00159308979868401 4728 unrelated
848631 sim173_un_off1 sim173_un_off2 0.000673869385608031 1.00450588998166 0.00720136752408952 4955 unrelated
858550 sim174_un_off1 sim174_un_off2 -0.00567815073083741 1.06065062782558 0.0379380249022283 5109 unrelated
868457 sim175_un_off1 sim175_un_off2 0.00829262875419482 0.975343986735386 0.00851450175216557 4786 unrelated
878352 sim176_un_off1 sim176_un_off2 -0.00999544178607397 1.01577856186774 -0.0242032052765555 4924 unrelated
888235 sim177_un_off1 sim177_un_off2 -0.002661704439555 1.03104382208968 0.0203970043314634 4902 unrelated
898106 sim178_un_off1 sim178_un_off2 -0.0108047591232278 1.10299061428118 0.0597715777882725 4746 unrelated
907965 sim179_un_off1 sim179_un_off2 0.000298639600943692 1.03577996985658 0.0369745282603545 4351 unrelated
919276 sim17_un_off1 sim17_un_off2 -0.0135409609946256 1.0657972920716 0.0116334480930987 4925 unrelated
929611 sim180_un_off1 sim180_un_off2 0.00872139989329159 1.01381344935923 0.048699048932396 4559 unrelated
939446 sim181_un_off1 sim181_un_off2 0.0106781701327651 0.949926059283768 -0.00736126018517119 4878 unrelated
949269 sim182_un_off1 sim182_un_off2 0.0128744927492541 0.991478560558764 0.0429765315557804 4977 unrelated
959080 sim183_un_off1 sim183_un_off2 -0.0045033841444357 1.05149709133479 0.0334835547570499 5050 unrelated
968879 sim184_un_off1 sim184_un_off2 -0.00950293848734398 0.996021048876318 -0.0419907050730573 5006 unrelated
978666 sim185_un_off1 sim185_un_off2 0.00260225115280009 0.99528810689751 0.00569711150871038 4979 unrelated
988441 sim186_un_off1 sim186_un_off2 0.003515202343032 0.988445882576535 0.00250669194866286 4816 unrelated
998204 sim187_un_off1 sim187_un_off2 -0.00782069526749252 0.993907015631109 -0.0373757654388611 4642 unrelated
1007955 sim188_un_off1 sim188_un_off2 0.0132965162719746 0.900351757595393 -0.0464621773167084 5120 unrelated
1017694 sim189_un_off1 sim189_un_off2 0.0207038967392597 0.973900086780075 0.0567156737371139 4737 unrelated
1028977 sim18_un_off1 sim18_un_off2 0.00412439419147531 0.924489612351018 -0.0590128108830803 4417 unrelated
1039208 sim190_un_off1 sim190_un_off2 0.0100428957622239 1.0250252384484 0.0651968214972916 5129 unrelated
1048923 sim191_un_off1 sim191_un_off2 0.0104130847459382 0.972261304770507 0.01391364375426 5024 unrelated
1058626 sim192_un_off1 sim192_un_off2 0.00558701474559019 1.01536100804578 0.0377090670281387 4898 unrelated
1068317 sim193_un_off1 sim193_un_off2 0.00760463879410833 0.966434917823798 -0.00314652699976905 5083 unrelated
1077996 sim194_un_off1 sim194_un_off2 -0.00651109031833865 1.0728834066817 0.0468390454083423 4534 unrelated
1087663 sim195_un_off1 sim195_un_off2 0.000614603172432695 1.02691229984594 0.0293707125356721 5023 unrelated
1097318 sim196_un_off1 sim196_un_off2 0.00907147610767812 1.03883379037509 0.075119694805801 4841 unrelated
1106961 sim197_un_off1 sim197_un_off2 0.000560577567175815 0.986499615571746 -0.0112580741595505 4868 unrelated
1116592 sim198_un_off1 sim198_un_off2 -0.000684201774475559 1.02016314188642 0.0174263347885207 4863 unrelated
1126211 sim199_un_off1 sim199_un_off2 0.000667938535824053 0.983825096278765 -0.0135031495779386 4348 unrelated
1137466 sim19_un_off1 sim19_un_off2 -0.0362797499148821 1.13875180602928 -0.00636719363025282 4719 unrelated
1149405 sim1_un_off1 sim1_un_off2 0.00612172210841678 0.97639043192197 0.000877320355636938 4836 unrelated
1159584 sim200_un_off1 sim200_un_off2 0.0168527297477766 0.936769601871633 0.00418052086273958 4742 unrelated
1169179 sim201_un_off1 sim201_un_off2 0.00218137882857398 0.992540959039938 0.00126647435423397 5163 unrelated
1178762 sim202_un_off1 sim202_un_off2 0.00970897474810651 0.937421253748777 -0.0237428472587966 5060 unrelated
1188333 sim203_un_off1 sim203_un_off2 -0.00249178838717425 0.976485698271054 -0.033481455277643 4890 unrelated
1197892 sim204_un_off1 sim204_un_off2 0.02080341135105 0.906348372316073 -0.0104379822797267 4808 unrelated
1207439 sim205_un_off1 sim205_un_off2 -0.0133502301270231 1.03032809092158 -0.0230728295865133 4639 unrelated
1216974 sim206_un_off1 sim206_un_off2 0.0125824287962195 0.940707615496944 -0.00896266931817793 4811 unrelated
1226497 sim207_un_off1 sim207_un_off2 -0.00759316118472176 1.01363800983448 -0.0167346349044072 5100 unrelated
1236008 sim208_un_off1 sim208_un_off2 -5.67122274465886e-05 0.910730347507388 -0.0894965014023985 4903 unrelated
1245507 sim209_un_off1 sim209_un_off2 0.00223849047185159 1.04246422600893 0.0514181878963317 5004 unrelated
1256734 sim20_un_off1 sim20_un_off2 -0.00567509840212023 1.03217813791224 0.00947774430376035 4810 unrelated
1266757 sim210_un_off1 sim210_un_off2 -0.00350502405339569 1.07903016475758 0.0650100685439974 5034 unrelated
1276232 sim211_un_off1 sim211_un_off2 0.00415789182732112 0.991400231751276 0.00803179906056068 4874 unrelated
1285695 sim212_un_off1 sim212_un_off2 0.00348967079383822 0.988081889310061 0.00204057248541354 5162 unrelated
1295146 sim213_un_off1 sim213_un_off2 -0.0141382753277421 1.04844559277662 -0.0081075085343452 4833 unrelated
1304585 sim214_un_off1 sim214_un_off2 -0.0136152776052709 1.08982698132613 0.0353658709050498 4950 unrelated
1314012 sim215_un_off1 sim215_un_off2 0.00140546467469221 0.967160838198306 -0.0272173031029256 4971 unrelated
1323427 sim216_un_off1 sim216_un_off2 -0.00336656294045762 1.01688023202036 0.00341398025852669 5093 unrelated
1332830 sim217_un_off1 sim217_un_off2 -0.0193511455706134 1.1018361951372 0.0244316128547497 4600 unrelated
1342221 sim218_un_off1 sim218_un_off2 0.00233962512068866 1.00724726587355 0.0166057663563031 4537 unrelated
1351600 sim219_un_off1 sim219_un_off2 0.00474686702727821 0.985390562145502 0.00437803025461483 4681 unrelated
1362799 sim21_un_off1 sim21_un_off2 -0.00312065012824977 1.05116824800398 0.0386856474909765 4890 unrelated
1372718 sim220_un_off1 sim220_un_off2 -0.0111728510746829 1.06626517607283 0.0215737717741016 5090 unrelated
1382073 sim221_un_off1 sim221_un_off2 -0.000863850825429996 1.02889835524462 0.0254429519428985 4977 unrelated
1391416 sim222_un_off1 sim222_un_off2 0.00466531058428435 0.990992874016758 0.00965411635389534 4509 unrelated
1400747 sim223_un_off1 sim223_un_off2 0.00173443158712902 0.914962839914211 -0.0780994337372728 4739 unrelated
1410066 sim224_un_off1 sim224_un_off2 -0.0202686602878502 1.09660386357264 0.015529222421242 4245 unrelated
1419373 sim225_un_off1 sim225_un_off2 0.00343661843910673 0.980175500056793 -0.00607802618678023 5094 unrelated
1428668 sim226_un_off1 sim226_un_off2 0.0124071442971444 1.00032361681496 0.049952194003539 4866 unrelated
1437951 sim227_un_off1 sim227_un_off2 0.00571516268979454 1.00618091292548 0.029041563684658 4965 unrelated
1447222 sim228_un_off1 sim228_un_off2 -0.00234330087826092 1.02056820866637 0.0111950051533242 4828 unrelated
1456481 sim229_un_off1 sim229_un_off2 0.0128224243125228 0.903145487704052 -0.0455648150458563 4807 unrelated
1467652 sim22_un_off1 sim22_un_off2 0.00671188302841816 0.97592462249639 0.00277215461006274 5065 unrelated
1477467 sim230_un_off1 sim230_un_off2 0.00554039531195623 0.907642442009964 -0.0701959767422112 5007 unrelated
1486702 sim231_un_off1 sim231_un_off2 0.00954881309971036 0.958024409270566 -0.0037803383305924 4369 unrelated
1495925 sim232_un_off1 sim232_un_off2 0.00927082992285093 0.962475037374951 -0.000441642933645057 4783 unrelated
1505136 sim233_un_off1 sim233_un_off2 -0.0121921828594386 1.06364125915464 0.0148725277168854 4951 unrelated
1514335 sim234_un_off1 sim234_un_off2 0.000909417236672016 1.01782575533735 0.0214634242840331 4888 unrelated
1523522 sim235_un_off1 sim235_un_off2 0.0135821961223311 0.961248072304661 0.0155768567939855 4555 unrelated
1532697 sim236_un_off1 sim236_un_off2 -0.00517761256308184 1.06674962734317 0.0460391770908451 4981 unrelated
1541860 sim237_un_off1 sim237_un_off2 0.00532361857888687 0.970289863707495 -0.00841566197695752 5264 unrelated
1551011 sim238_un_off1 sim238_un_off2 -0.00241075700417909 0.966046807919006 -0.0435962200977102 4859 unrelated
1560150 sim239_un_off1 sim239_un_off2 -0.00137841747947381 1.00710580066771 0.00159213074981948 4990 unrelated
1571293 sim23_un_off1 sim23_un_off2 -0.0128297826660682 1.05506568662571 0.00374655596144033 5087 unrelated
1581004 sim240_un_off1 sim240_un_off2 0.00893178548530304 0.952063563854634 -0.0122092942041538 4680 unrelated
1590119 sim241_un_off1 sim241_un_off2 -0.0100749270688164 1.03249638013154 -0.00780332814372696 4577 unrelated
1599222 sim242_un_off1 sim242_un_off2 0.00250325989801633 0.964365847032756 -0.0256211133751785 4884 unrelated
1608313 sim243_un_off1 sim243_un_off2 0.00949588738597089 0.990190218673863 0.0281737682177463 4792 unrelated
1617392 sim244_un_off1 sim244_un_off2 0.00484341966678451 0.982080497594535 0.0014541762616732 4633 unrelated
1626459 sim245_un_off1 sim245_un_off2 -0.0011071665940813 1.054500880979 0.0500722146026761 4922 unrelated
1635514 sim246_un_off1 sim246_un_off2 -0.0060016367752616 1.05784119299481 0.0338346458937633 5318 unrelated
1644557 sim247_un_off1 sim247_un_off2 -0.00760652275830939 1.09389599248425 0.0634699014510093 4994 unrelated
1653588 sim248_un_off1 sim248_un_off2 -0.00442726324428844 1.04554239938611 0.0278333464089574 4830 unrelated
1662607 sim249_un_off1 sim249_un_off2 -0.0114661757118432 1.02574265495049 -0.0201220478968844 4515 unrelated
1673722 sim24_un_off1 sim24_un_off2 0.000772778781090932 1.00104517155995 0.00413628668431503 4651 unrelated
1683329 sim250_un_off1 sim250_un_off2 0.00957755436445747 0.996166919495422 0.0344771369532523 4711 unrelated
1692324 sim251_un_off1 sim251_un_off2 0.000600784464024871 0.982308748305306 -0.0152881138385945 4930 unrelated
1701307 sim252_un_off1 sim252_un_off2 0.0123160326808151 0.943202038208599 -0.00753383106814096 4891 unrelated
1710278 sim253_un_off1 sim253_un_off2 0.00237360027284104 0.981776510226778 -0.00872908868185785 5104 unrelated
1719237 sim254_un_off1 sim254_un_off2 -0.00595580608173011 1.05757756955835 0.033754345231426 4885 unrelated
1728184 sim255_un_off1 sim255_un_off2 -0.0069626553171872 1.02601871186905 -0.0018319093997008 4911 unrelated
1737119 sim256_un_off1 sim256_un_off2 -0.00358081514299918 1.00191703949809 -0.0124062210739029 4788 unrelated
1746042 sim257_un_off1 sim257_un_off2 -0.00561844775452329 0.944032004368131 -0.0784417866499624 5021 unrelated
1754953 sim258_un_off1 sim258_un_off2 -0.00461415628813905 1.06483155266359 0.0463749275110379 4592 unrelated
1763852 sim259_un_off1 sim259_un_off2 -0.00516033186239968 1.01764385626207 -0.00299747118752602 4899 unrelated
1774939 sim25_un_off1 sim25_un_off2 0.00654895430929164 0.967192213797148 -0.00661196896568529 4913 unrelated
1784442 sim260_un_off1 sim260_un_off2 0.00455072138194945 0.981076986339996 -0.000720128132205989 4776 unrelated
1793317 sim261_un_off1 sim261_un_off2 -0.00429793137917963 1.03186323007155 0.014671504554829 4977 unrelated
1802180 sim262_un_off1 sim262_un_off2 -0.00485824980713154 1.06338026825532 0.0439472690267973 5019 unrelated
1811031 sim263_un_off1 sim263_un_off2 0.0129726135332657 0.955563825987723 0.00745428012078635 4973 unrelated
1819870 sim264_un_off1 sim264_un_off2 -0.005123457687375 0.969383535185666 -0.0511102955638336 4622 unrelated
1828697 sim265_un_off1 sim265_un_off2 0.0154993131003139 0.931687625236636 -0.00631512236210857 4747 unrelated
1837512 sim266_un_off1 sim266_un_off2 -0.00803872078820859 1.06300617612831 0.0308512929754744 4828 unrelated
1846315 sim267_un_off1 sim267_un_off2 0.00451676188742402 0.992588975126452 0.0106560226761486 4750 unrelated
1855106 sim268_un_off1 sim268_un_off2 0.00216220465280548 0.973969976365616 -0.0173812050231625 4873 unrelated
1863885 sim269_un_off1 sim269_un_off2 -0.00137721555197991 0.992338491752019 -0.0131703704559005 5015 unrelated
1874944 sim26_un_off1 sim26_un_off2 -0.000451891993785367 0.931659915615108 -0.0701476523600337 4954 unrelated
1884343 sim270_un_off1 sim270_un_off2 0.00143260649945846 0.952814215948791 -0.0414553580533754 5076 unrelated
1893098 sim271_un_off1 sim271_un_off2 -0.00508043779681306 1.0354862811654 0.0151645299781466 4779 unrelated
1901841 sim272_un_off1 sim272_un_off2 0.00606773028345833 0.946375396922986 -0.0293536819431808 5061 unrelated
1910572 sim273_un_off1 sim273_un_off2 0.00923079057375999 0.958714359890732 -0.00436247781422866 4391 unrelated
1919291 sim274_un_off1 sim274_un_off2 -0.0196606046886955 1.05521199484129 -0.0234304239134943 4916 unrelated
1927998 sim275_un_off1 sim275_un_off2 -0.0200673670289101 1.07742834828697 -0.00284111982866839 4530 unrelated
1936693 sim276_un_off1 sim276_un_off2 -0.0141533027443233 1.0176687784599 -0.0389444325173888 4953 unrelated
1945376 sim277_un_off1 sim277_un_off2 -0.00964399968781687 1.04585129472096 0.00727529596968888 4807 unrelated
1954047 sim278_un_off1 sim278_un_off2 0.00113627799728383 0.967004093608542 -0.0284507944023228 4846 unrelated
1962706 sim279_un_off1 sim279_un_off2 -0.00434906885581233 0.931632993101239 -0.0857632823220102 4831 unrelated
1973737 sim27_un_off1 sim27_un_off2 -0.00498442090260731 1.02719566836156 0.00725798475113303 5065 unrelated
1983032 sim280_un_off1 sim280_un_off2 -0.00147781705234383 1.00658475602788 0.000673487818505779 5026 unrelated
1991667 sim281_un_off1 sim281_un_off2 0.0020482987234051 1.00538963654521 0.0135828314388307 5253 unrelated
2000290 sim282_un_off1 sim282_un_off2 0.0113905174911972 1.02502479773218 0.0705868676969695 4697 unrelated
2008901 sim283_un_off1 sim283_un_off2 0.00277181429773126 0.935063399320702 -0.0538493434883727 4831 unrelated
2017500 sim284_un_off1 sim284_un_off2 0.00433103097578115 0.972208304043378 -0.0104675720534972 5051 unrelated
2026087 sim285_un_off1 sim285_un_off2 0.0118540383977722 0.956672930122871 0.00408908371396014 4994 unrelated
2034662 sim286_un_off1 sim286_un_off2 -0.00839299503460941 1.03572712340306 0.00215514326462703 5132 unrelated
2043225 sim287_un_off1 sim287_un_off2 0.00165004949722514 0.994802661029226 0.00140285901812702 4980 unrelated
2051776 sim288_un_off1 sim288_un_off2 0.0177999778825845 1.01644719695921 0.0876471084895494 5032 unrelated
2060315 sim289_un_off1 sim289_un_off2 -0.0173164133413081 1.08246334547264 0.0131976921074116 5073 unrelated
2071318 sim28_un_off1 sim28_un_off2 0.00090396104794119 0.914303160108231 -0.0820809957000043 4811 unrelated
2080509 sim290_un_off1 sim290_un_off2 0.00966349160888889 0.965103120538588 0.00375708697414309 4852 unrelated
2089024 sim291_un_off1 sim291_un_off2 0.00015751484812147 1.04291295355448 0.043543012946961 4830 unrelated
2097527 sim292_un_off1 sim292_un_off2 -0.00753130770882461 1.00472326149301 -0.0254019693422864 5021 unrelated
2106018 sim293_un_off1 sim293_un_off2 -0.00235525880050649 0.988797738470552 -0.0206232967314741 5007 unrelated
2114497 sim294_un_off1 sim294_un_off2 0.0103115135823736 0.941986015246435 -0.0167679304240701 5101 unrelated
2122964 sim295_un_off1 sim295_un_off2 -0.0176159129408052 1.05718249225016 -0.0132811595130599 4564 unrelated
2131419 sim296_un_off1 sim296_un_off2 0.00583963956882408 0.977745805040115 0.0011043633154115 4966 unrelated
2139862 sim297_un_off1 sim297_un_off2 0.013777829279055 0.976434875684127 0.0315461928003468 4312 unrelated
2148293 sim298_un_off1 sim298_un_off2 0.00370542569176635 1.00244044314003 0.0172621459070939 4900 unrelated
2156712 sim299_un_off1 sim299_un_off2 -0.0149450423164278 1.08508852395451 0.025308354688796 5219 unrelated
2167687 sim29_un_off1 sim29_un_off2 0.0105105372571794 0.947464665583254 -0.0104931853880282 4822 unrelated
2179598 sim2_un_off1 sim2_un_off2 0.0129660038348083 1.05219297767775 0.104056993016981 4718 unrelated
2188753 sim300_un_off1 sim300_un_off2 0.0100031746651129 1.00722598271792 0.0472386813783689 4965 unrelated
2197148 sim301_un_off1 sim301_un_off2 0.00133647538326696 1.03563890881131 0.0409848103443827 4877 unrelated
2205531 sim302_un_off1 sim302_un_off2 -0.00636517220249017 1.02744101309548 0.00198032428552176 4942 unrelated
2213902 sim303_un_off1 sim303_un_off2 0.00577628039092063 0.965526217806993 -0.011368660629325 4635 unrelated
2222261 sim304_un_off1 sim304_un_off2 -0.00831727692303603 1.03847372101244 0.00520461332029534 5046 unrelated
2230608 sim305_un_off1 sim305_un_off2 -0.016465331019372 1.00150198403267 -0.0643593400448178 4805 unrelated
2238943 sim306_un_off1 sim306_un_off2 0.0172776806261176 0.958363469941531 0.0274741924460017 4862 unrelated
2247266 sim307_un_off1 sim307_un_off2 -0.00548113938996105 1.09066228241049 0.0687377248506452 5162 unrelated
2255577 sim308_un_off1 sim308_un_off2 0.00417166067016319 0.9882199333641 0.00490657604475229 4450 unrelated
2263876 sim309_un_off1 sim309_un_off2 0.00768915772912568 0.982362562316719 0.0131191932332219 4983 unrelated
2274823 sim30_un_off1 sim30_un_off2 0.0114544219253501 0.857370318604518 -0.0968119936940817 4872 unrelated
